Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1_Doganella,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3_Doganella,Depth_to_Groundwater_Pozzo_4_Doganella,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1_Doganella,Volume_Pozzo_2,Volume_Pozzo_3_Doganella,Volume_Pozzo_4_Doganella,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1_Luco,Depth_to_Groundwater_Pozzo_3_Luco,Depth_to_Groundwater_Pozzo_4_Luco,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1_Luco,Volume_Pozzo_3_Luco,Volume_Pozzo_4_Luco,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta,Rainfall_Terni,Flow_Rate_Lupa,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto,Temperature_Le_Croci,Lake_Level,Flow_Rate
23/02/2016,0.6,0.8,1.2,0.2,0.6,,,,0.0,,,,,,12.9,1.79,34.6,18.4,19.0,11.0,26.0,25.6,25.2,1.8,1.6,35.6,,-5.24,-1.05,-4.5,-2.68,12.1,6.4,10.3,11.45,-6234.624,-16392.672,-10692.864,-3319.586207,-7857.206897,0.68,0.15,0.0,0.0,-44.28,-90.53,-107.51,-95.02,,-88.87,-97.36,-92.95,-94.59,,,,,,,,,,,0.4,,0.0,0.0,0.2,0.0,,0.6,,0.0,,,,,0.0,10.8,10.05,10.25,-86.63218074,-86.08357669,-156.3675624,4.6,-24.15,-24.03,12.3,11.7,-21223.296,3.0,1.4,2.4,3.0,3.2,2.2,-36.92,-50.78,-295.68,8.0,8.2,7.3,-0.348571429,-3.001194581,0.0,-24.64413793,4.733,-99.67,0.0,10.35,,9.65,251.92,7.5
24/02/2016,11.0,4.0,7.2,21.4,10.8,,,,1.0,,,,,,14.45,1.82,4.6,2.2,3.4,0.0,1.6,2.4,2.2,0.0,15.6,2.4,-12.18,-5.22,-1.09,-4.44,-2.63,12.8,7.15,12.1,12.9,-6234.624,-16392.672,-10692.864,-3319.586207,-7857.206897,0.67,0.12,,0.0,-44.24,-90.53,-107.51,-95.02,,-88.87,-97.36,-92.94,-94.59,,,,,,,,,,,0.6,,0.2,0.0,0.8,0.4,,2.0,,3.0,,,,,0.0,10.75,10.35,9.65,-86.63218074,-86.08357669,-156.3675624,0.0,-24.26,-24.07,12.4,12.2,-23315.04,3.0,0.4,0.2,0.2,0.6,0.0,-36.93,-50.79,-295.66,7.35,7.05,6.45,-0.348571429,-3.001194581,0.0,-24.64413793,4.733,-99.68,0.0,9.45,,10.7,251.88,7.5
25/02/2016,1.0,0.4,1.2,1.6,1.2,,,,22.8,,,,,,13.25,2.13,6.6,0.2,32.4,4.0,11.0,1.8,7.6,0.4,0.2,13.4,,-5.25,-1.08,-4.39,-2.65,9.4,5.05,8.6,9.6,-6234.624,-16392.672,-10692.864,-3319.586207,-7857.206897,0.65,0.07,,,-44.21,-89.82,-107.51,-95.02,,-88.86,-97.36,-92.93,-94.59,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.2,,0.0,,0.0,,,,,0.0,9.75,8.75,9.4,-86.63218074,-86.08357669,-156.3675624,7.8,-24.26,-24.07,11.5,11.0,-22641.12,3.0,0.0,0.0,0.0,0.0,0.0,-36.93,-50.79,-295.68,7.05,6.45,5.5,-0.348571429,-3.001194581,0.0,-24.64413793,4.733,-99.69,6.4,8.45,,8.5,251.85,7.5
26/02/2016,28.2,27.0,22.0,33.8,23.4,,,,9.2,,,,,,11.6,2.22,2.0,10.0,1.4,17.6,8.6,13.4,3.8,0.2,35.6,5.4,,-5.26,-0.99,-4.39,-2.67,9.55,4.15,9.25,9.15,-6234.624,-16392.672,-10692.864,-3319.586207,-7857.206897,0.63,0.0,,,-44.21,-89.82,-107.52,-95.02,,-88.86,-97.36,-92.93,-94.59,,,,,,,,,,10.0,11.0,,7.0,9.2,10.2,8.6,,13.4,,6.0,,,,,0.0,8.7,8.45,9.35,-86.63218074,-86.08357669,-156.3675624,0.8,-24.28,-24.08,9.0,8.7,-23505.984,3.2,3.4,11.2,10.0,12.4,11.0,-36.94,-50.8,-295.68,5.7,5.95,5.45,-0.348571429,-3.001194581,0.0,-24.64413793,4.733,-99.7,13.8,7.5,,6.0,251.85,7.5
27/02/2016,26.6,21.6,12.0,25.6,15.6,,,,14.8,,,,,,10.1,2.51,4.6,1.8,28.4,6.0,2.6,3.2,3.6,0.2,48.2,8.8,,-5.29,-1.02,-4.46,-2.74,9.55,4.05,10.0,8.4,-6234.624,-16392.672,-10692.864,-3319.586207,-7857.206897,0.6,-0.17,,,-44.2,-89.79,-107.51,-95.03,,-88.86,-97.36,-92.93,-94.59,,,,,,,,,,,8.8,,5.8,12.0,9.6,20.0,,6.6,,14.8,,,,,0.0,8.9,7.95,9.05,-86.63218074,-86.08357669,-156.3675624,4.6,-24.18,-24.07,9.3,8.8,-22676.544,3.2,23.0,56.8,45.4,55.0,10.4,-36.93,-50.79,-295.7,5.0,5.65,4.65,-0.348571429,-3.001194581,0.0,-24.64413793,4.733,-99.71,16.2,6.9,,7.9,251.83,7.5
28/02/2016,13.2,12.4,15.6,24.4,15.2,,,,17.6,,,,,,11.65,3.57,52.4,45.0,40.6,25.2,69.6,43.4,48.6,0.6,15.2,54.6,,-5.19,-0.59,-4.37,-2.34,10.55,4.85,12.0,11.05,-5922.8928,-15573.0384,-10158.2208,-3153.606897,-7464.346552,1.04,1.28,,13.0,-44.2,-89.82,-107.52,-95.03,,-88.86,-97.36,-92.93,-94.59,,,,,,,,,10.0,,33.8,,34.0,44.8,41.4,32.8,,32.0,,30.2,,,,,0.0,9.05,8.6,9.95,-82.3005717,-81.77939786,-148.5491843,19.4,-24.14,-24.03,11.8,11.5,-22286.016,3.2,45.8,47.6,49.2,52.8,59.2,-36.88,-50.76,-295.71,6.35,7.1,5.5,-0.331142857,-2.851134852,0.0,-23.41193103,4.733,-99.72,25.7,11.85,,9.2,252.12,14.2
29/02/2016,0.2,0.2,0.2,0.0,0.2,,,,15.2,,,,,,11.0,4.52,27.6,24.8,22.2,0.0,33.2,28.8,27.0,60.0,0.2,33.8,-12.03,-5.02,-0.49,-4.2,-1.97,8.8,4.7,10.55,9.85,-6234.624,-16392.672,-10692.864,-3319.586207,-7857.206897,1.12,1.49,,,-44.18,-90.49,-107.56,-95.03,,-88.86,-97.36,-92.92,-94.59,,,,,,,,,,,30.0,,35.0,29.6,33.0,25.6,,26.8,,18.0,,,,,0.0,8.0,6.95,8.85,-86.63218074,-86.08357669,-156.3675624,14.2,-24.12,-24.04,9.7,9.3,-23137.92,3.5,40.6,55.2,39.6,70.2,47.4,-36.82,-50.71,-295.67,5.0,5.4,4.4,-0.348571429,-3.001194581,0.0,-24.64413793,4.733,-99.73,37.6,6.05,,7.6,252.25,28.63
01/03/2016,4.0,3.6,3.0,12.6,6.8,,,,0.0,,,,,,9.75,3.86,14.4,11.0,0.2,11.6,10.6,7.8,10.8,0.2,11.4,15.2,,-4.91,-0.7,-4.21,-1.98,9.85,5.6,11.45,10.85,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.93,0.94,,,-44.17,-90.49,-107.56,-95.03,,-88.85,-97.36,-92.92,-94.59,,,,,,,,,,,10.0,,11.0,11.6,13.8,6.2,,13.2,,4.4,,,,,0.0,8.6,7.9,7.3,-116.3918585,-112.3838335,-37.01264516,0.4,-24.32,-24.14,7.5,7.8,-23304.672,3.4,14.0,11.0,13.6,14.4,0.4,-36.79,-50.69,-295.66,6.5,5.5,5.25,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.74,0.0,6.95,,7.75,252.25,25.35
02/03/2016,6.8,8.8,13.8,9.4,8.4,,,,4.8,,,,,,10.25,2.75,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,2.2,0.0,,-4.9,-0.9,-4.2,-2.13,9.8,6.4,10.85,10.8,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.78,0.5,1.0,,-44.12,-89.67,-107.58,-95.04,,-88.86,-97.36,-92.94,-94.6,,,,,,,,,,,0.0,,0.0,0.0,0.2,0.0,,0.0,,0.2,,,,,0.0,10.5,9.1,8.05,-116.3918585,-112.3838335,-37.01264516,0.0,-24.35,-24.15,9.1,8.9,-24348.384,3.2,1.0,0.0,1.0,0.0,10.0,-36.79,-50.69,-295.68,7.7,6.3,5.45,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.75,0.0,7.15,,7.65,252.14,12.94
03/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,8.95,2.6,25.6,3.4,1.8,2.8,14.0,13.8,13.6,6.4,2.4,12.2,,-4.91,-1.11,-4.12,-2.21,9.2,4.75,9.1,10.5,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.76,0.45,,19.0,-43.92,-89.68,-107.58,-95.06,,-88.87,-97.36,-92.96,-94.6,,,,,,,,,,,7.2,,2.0,7.8,4.6,7.2,,3.2,,0.8,,,,,0.0,6.9,6.5,5.95,-116.3918585,-112.3838335,-37.01264516,2.4,-24.26,-24.07,7.5,7.3,-23292.576,3.1,4.0,4.8,4.2,6.8,30.6,-36.8,-50.69,-295.65,3.25,3.3,2.6,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.76,17.2,3.4,,5.4,252.11,12.15
04/03/2016,24.0,29.4,21.6,17.8,27.6,,,,0.0,,,,,,8.05,2.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,26.2,0.0,,-4.98,-1.1,-4.13,-2.34,6.75,3.8,6.95,7.8,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.68,0.16,0.0,0.0,-43.9,-89.68,-107.58,-95.07,,-88.87,-97.36,-92.97,-94.59,,,,,,,,,,,0.0,,0.2,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,6.5,5.75,6.3,-116.3918585,-112.3838335,-37.01264516,0.0,-24.31,-24.11,7.4,7.2,-23526.72,3.1,0.0,1.6,0.0,0.0,5.2,-36.82,-50.71,-295.58,4.5,3.45,3.9,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.77,0.2,4.6,,6.3,252.1,10.69
05/03/2016,11.4,10.6,5.6,7.4,7.4,,,,18.8,,,,,,12.55,2.45,11.0,5.2,12.2,0.0,4.6,5.6,4.6,0.0,17.0,11.0,,-5.04,-1.15,-4.18,-2.42,10.85,5.1,10.65,10.9,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.68,0.21,,,-43.81,-89.68,-107.58,-95.07,,-88.87,-97.36,-92.97,-94.59,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,9.2,8.4,7.45,-116.3918585,-112.3838335,-37.01264516,6.2,-24.36,-24.13,9.0,8.5,-24284.448,3.0,0.0,0.0,0.0,0.0,0.2,-36.84,-50.72,-295.59,4.45,4.05,4.15,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.78,13.9,4.6,,8.85,252.03,12.16
06/03/2016,1.4,0.6,0.4,8.6,0.4,,,,17.0,,,,,,10.55,3.01,49.8,13.2,1.2,13.0,39.6,23.4,32.6,1.6,0.0,30.8,,-5.07,-1.03,-4.18,-2.27,9.9,2.65,9.55,10.55,-5150.52,-15481.9296,-9201.168,-2425.41129,-9022.885484,0.86,0.75,,,-43.71,-90.28,-107.58,-95.07,,-88.87,-97.36,-92.97,-94.59,,,,,,,,,,,11.4,,13.0,11.2,15.4,11.0,,12.8,,13.0,,,,,0.0,7.25,7.5,6.65,-110.5722656,-106.7646418,-35.1620129,4.2,-24.3,-24.11,8.4,7.6,-22781.088,3.1,27.2,24.1,16.0,29.6,20.0,-36.85,-50.73,-295.56,3.85,3.25,2.45,-0.321950993,-2.715915633,-4.894062903,-20.55872164,1.867,-99.79,0.4,7.05,,6.5,252.22,21.93
07/03/2016,9.2,7.2,6.8,12.4,8.2,,,,5.6,,,,,,8.75,2.87,13.2,0.0,0.0,0.4,1.8,0.0,6.6,0.4,15.4,3.4,,-5.08,-1.13,-4.16,-2.33,8.6,2.85,8.4,8.65,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.75,0.4,,,-43.67,-90.5,-107.57,-95.04,,-88.87,-97.36,-92.98,-94.57,,,,,,,,,,,5.8,,5.0,3.4,0.6,7.6,,6.6,,7.6,,,,,0.0,5.5,5.85,4.9,-116.3918585,-112.3838335,-37.01264516,6.2,-24.27,-24.08,7.0,6.8,-22749.12,3.2,6.0,7.4,9.8,7.2,0.0,-36.86,-50.74,-295.54,3.45,2.3,2.35,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.8,5.6,3.25,,5.25,252.17,15.99
08/03/2016,0.8,0.0,1.0,0.8,0.4,,,,8.6,,,,,,7.3,2.69,11.0,18.8,0.4,10.2,17.8,20.6,12.6,7.6,0.0,9.0,,-5.12,-0.85,-4.16,-2.42,5.2,1.05,5.1,5.85,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.71,0.19,,,-43.63,-90.51,-107.65,-95.04,,-88.89,-97.36,-92.98,-94.52,,,,,,,,,,,3.8,,3.4,4.6,0.6,5.4,,1.8,,6.0,,,,,0.0,5.9,4.25,5.2,-116.3918585,-112.3838335,-37.01264516,10.0,-24.31,-24.14,6.0,5.7,-23215.68,3.2,0.8,0.4,0.8,0.2,0.0,-36.87,-50.75,-295.51,2.6,1.6,1.45,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.81,1.6,4.25,,3.2,252.1,11.78
09/03/2016,0.0,0.0,0.0,0.2,0.0,,,,0.0,,,,,,7.8,2.67,6.6,9.6,15.0,14.2,8.0,7.6,5.8,24.4,0.0,14.0,-11.96,-5.11,-0.8,-4.09,-2.5,7.25,1.6,8.1,7.9,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.65,0.0,,,-43.52,-90.5,-107.62,-95.02,,-88.89,-97.36,-92.98,-94.51,,,,,,,,,,,10.4,,5.6,3.8,9.0,9.4,,5.0,,16.2,,,,,0.0,4.6,4.15,5.3,-116.3918585,-112.3838335,-37.01264516,3.6,-24.28,-24.11,7.4,7.0,-23432.544,3.3,11.2,5.6,7.8,15.8,17.2,-36.88,-50.75,-295.51,1.35,2.4,1.25,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.82,8.2,2.5,,4.15,252.09,10.51
10/03/2016,0.0,0.0,1.2,0.4,0.0,,,,0.0,,,,,,9.8,2.54,0.0,0.0,12.4,0.0,0.0,0.0,0.0,4.2,0.0,0.0,,-5.14,-0.96,-4.1,-2.58,9.75,5.0,9.65,10.5,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.6,-0.13,,,-43.23,-90.5,-107.6,-95.01,,-88.88,-97.36,-92.66,-94.51,,,,,,,,,,,2.4,,0.6,2.6,1.4,1.2,,2.6,,1.6,,,,,0.0,7.55,7.55,7.4,-116.3918585,-112.3838335,-37.01264516,0.0,-24.26,-24.12,9.2,8.9,-22943.52,3.2,2.8,18.8,0.6,6.6,25.2,-36.89,-50.76,-295.49,3.9,5.15,3.45,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.83,4.8,3.55,,7.0,252.06,8.69
11/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,11.55,2.42,0.0,0.0,0.4,0.0,0.0,0.4,0.0,11.4,0.0,0.4,,-5.17,-1.08,-4.16,-2.68,11.1,5.8,10.35,11.55,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.55,-0.32,0.0,0.0,-43.11,-90.51,-107.62,-95.02,,-88.89,-97.36,-92.98,-94.51,,,,,,,,,,,2.4,,1.8,2.2,2.2,1.6,,1.8,,1.8,,,,,0.0,8.05,8.1,8.45,-116.3918585,-112.3838335,-37.01264516,0.2,-24.36,-24.18,10.9,9.9,-23945.76,3.2,1.2,1.4,0.0,1.0,10.6,-36.9,-50.77,-295.48,5.35,6.2,4.7,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.84,0.0,6.95,,6.9,252.03,7.69
12/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,12.55,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.2,0.0,,-5.23,-1.19,-4.26,-2.77,12.15,6.7,10.95,12.1,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.52,-0.44,0.0,0.0,-42.97,-90.56,-107.65,-95.04,,-88.9,-97.36,-92.98,-94.51,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,8.3,8.8,8.05,-116.3918585,-112.3838335,-37.01264516,0.0,-24.47,-24.21,10.6,10.4,-25110.432,3.2,0.0,0.0,0.0,0.0,0.2,-36.91,-50.78,-295.48,5.0,5.55,4.35,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.85,0.2,8.55,,9.75,251.99,7.5
13/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,11.85,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,,-5.27,-1.27,-4.32,-2.85,10.65,5.9,9.75,11.75,-5150.52,-15481.9296,-9201.168,-2425.41129,-9022.885484,0.49,-0.54,0.0,0.0,-42.87,-90.56,-107.74,-95.05,,-88.91,-97.35,-93.03,-94.51,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,7.7,8.35,8.8,-110.5722656,-106.7646418,-35.1620129,0.0,-24.32,-24.19,10.0,10.0,-22889.952,3.1,0.0,0.0,0.0,0.0,0.0,-36.92,-50.79,-295.46,4.75,6.15,3.85,-0.321950993,-2.715915633,-4.894062903,-20.55872164,1.867,-99.86,0.0,7.85,,7.6,251.94,7.5
14/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,11.3,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,-5.32,-1.32,-4.27,-2.93,9.75,5.9,9.2,10.9,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.49,-0.65,,,-42.86,-90.57,-107.77,-95.07,,-88.92,-97.35,-93.05,-94.51,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,8.1,8.25,6.6,-116.3918585,-112.3838335,-37.01264516,0.0,-24.34,-24.2,10.1,9.9,-23960.448,3.1,0.0,0.0,0.0,0.0,0.0,-36.93,-50.79,-295.44,4.1,4.2,2.95,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.87,0.0,8.1,,8.25,251.87,7.5
15/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,11.05,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-11.95,-5.35,-1.38,-4.27,-3.02,8.15,4.3,8.0,8.65,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.44,-0.81,2.0,5.0,-42.65,-90.56,-107.77,-95.07,,-88.92,-97.35,-93.06,-94.51,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,7.8,7.35,6.0,-116.3918585,-112.3838335,-37.01264516,0.0,-24.36,-24.18,9.5,8.8,-24645.6,3.0,0.0,0.0,0.0,0.0,0.0,-36.94,-50.8,-295.46,4.4,3.45,2.95,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.88,2.0,4.65,,9.2,251.81,7.5
16/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,12.1,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,,-5.41,-1.42,-4.28,-3.1,9.6,5.3,9.75,11.05,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.42,-0.84,,,-42.57,-90.58,-107.77,-95.07,,-88.92,-97.35,-93.05,-94.5,,,,,,,,,,,0.2,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,7.65,6.85,7.7,-116.3918585,-112.3838335,-37.01264516,0.4,-24.37,-24.19,9.6,9.9,-23983.776,3.0,0.0,0.0,0.0,0.0,0.0,-36.95,-50.8,-295.47,5.05,3.5,3.2,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.89,0.0,5.8,,7.35,251.72,7.5
17/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,11.7,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.2,,-5.47,-1.46,-4.32,-3.13,10.65,6.2,10.8,12.4,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.45,-0.83,,0.0,-42.44,-90.58,-107.78,-95.07,,-88.92,-97.35,-93.06,-94.5,,,,,,,,,,,1.8,,0.6,1.6,4.0,1.2,,0.2,,0.4,,,,,0.0,8.05,9.2,8.0,-116.3918585,-112.3838335,-37.01264516,0.0,-24.25,-24.16,11.3,10.5,-23101.632,3.0,3.2,4.4,4.4,4.4,5.4,-36.96,-50.81,-295.44,5.6,6.2,4.85,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.9,3.8,8.5,,8.25,251.65,7.5
18/03/2016,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,12.55,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,,-5.52,-1.5,-4.34,-3.18,11.35,7.2,12.0,11.3,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.4,-0.88,,,-42.24,-90.58,-107.73,-95.07,,-88.93,-97.35,-93.06,-94.49,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,10.6,9.0,8.8,-116.3918585,-112.3838335,-37.01264516,0.0,-24.32,-24.13,11.6,11.9,-22983.264,3.0,0.0,0.0,0.0,0.0,0.0,-36.96,-50.81,-295.49,8.2,6.75,6.75,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.91,0.4,8.55,,11.8,251.56,7.5
19/03/2016,2.4,0.8,0.8,0.2,1.0,,,,0.0,,,,,,12.25,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,,-5.57,-1.57,-4.45,-3.21,9.95,7.2,10.7,10.9,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.38,-0.88,,0.0,-42.17,-89.83,-107.72,-95.06,,-88.92,-97.35,-93.06,-94.49,,,,,,,,,,,0.0,,0.0,0.0,0.2,0.0,,0.0,,0.0,,,,,0.0,10.85,10.15,8.75,-116.3918585,-112.3838335,-37.01264516,0.0,-24.71,-24.21,10.8,10.6,-24634.368,2.9,0.0,0.4,0.0,0.0,0.0,-36.97,-50.82,-295.49,8.3,7.05,5.85,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,-99.92,1.4,8.85,,9.7,251.47,7.5
20/03/2016,3.0,0.4,1.2,1.6,2.8,,,,3.6,,,,,,14.1,1.69,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,,-5.62,-1.58,-4.5,-3.23,9.95,7.05,11.15,10.9,-5150.52,-15481.9296,-9201.168,-2425.41129,-9022.885484,0.38,-0.89,0.0,0.0,-42.09,-90.58,-107.73,-95.04,,-88.9,-97.35,-93.08,-94.47,,,,,,,,,,,0.2,,0.0,0.0,0.0,0.2,,0.0,,0.0,,,,,0.0,9.15,9.05,8.15,-110.5722656,-106.7646418,-35.1620129,0.0,-24.68,-24.26,11.2,10.9,-23647.68,2.9,0.0,0.0,0.0,0.0,0.0,-36.97,-50.83,-295.5,7.65,5.5,5.6,-0.321950993,-2.715915633,-4.894062903,-20.55872164,1.867,,0.0,9.2,,9.0,251.38,7.5
21/03/2016,0.0,0.0,0.0,0.0,0.0,,,,1.2,,,,,,13.7,1.66,2.6,3.2,4.4,5.4,3.0,3.0,2.0,0.6,0.0,3.8,,-5.65,-1.58,-4.43,-3.26,12.75,7.8,13.25,12.4,-5421.6,-16296.768,-9685.44,-2553.064516,-9497.774194,0.38,-0.9,0.0,0.0,-41.95,-90.52,-107.74,-95.03,,-88.9,-97.35,-93.08,-94.46,,,,,,,,,,,0.8,,0.2,0.0,0.2,0.6,,1.0,,0.4,,,,,0.0,12.65,12.5,13.05,-116.3918585,-112.3838335,-37.01264516,0.0,-24.6,-24.18,14.2,13.7,-23130.144,2.9,0.2,0.0,0.0,0.0,0.0,-36.98,-50.83,-295.55,10.55,10.35,8.95,-0.338895782,-2.858858561,-5.151645161,-21.64075963,1.867,,0.2,12.0,,10.3,251.29,7.5
